index,status,pokedex_number,name,generation,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,growth_rate,egg_type_1,egg_type_2,percentage_male,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
370,"Generic",308,"Medicham",3,"Fighting","Psychic",1.3,31.5,"Pure Power","","Telepathy",410,60,60,75,60,75,80,90,50,144,"Medium Fast","Human-Like","",50,20,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
371,"Generic",308,"Mega Medicham",6,"Fighting","Psychic",1.3,31.5,"Pure Power","","",510,60,100,85,80,85,100,90,50,179,"Medium Fast","Human-Like","",50,20,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
372,"Generic",309,"Electrike",3,"Electric","",0.6,15.2,"Static","Lightning Rod","Minus",295,40,45,40,65,40,65,120,50,59,"Slow","Field","",50,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
373,"Generic",310,"Manectric",3,"Electric","",1.5,40.2,"Static","Lightning Rod","Minus",475,70,75,60,105,60,105,45,50,166,"Slow","Field","",50,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
374,"Generic",310,"Mega Manectric",6,"Electric","",1.8,44,"Intimidate","","",575,70,75,80,135,80,135,45,50,201,"Slow","Field","",50,20,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
375,"Generic",311,"Plusle",3,"Electric","",0.4,4.2,"Plus","","Lightning Rod",405,60,50,40,85,75,95,200,50,142,"Medium Fast","Fairy","",50,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
376,"Generic",312,"Minun",3,"Electric","",0.4,4.2,"Minus","","Volt Absorb",405,60,40,50,75,85,95,200,50,142,"Medium Fast","Fairy","",50,20,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
377,"Generic",313,"Volbeat",3,"Bug","",0.7,17.7,"Illuminate","Swarm","Prankster",430,65,73,75,47,85,85,150,50,151,"Erratic","Bug","Human-Like",100,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
378,"Generic",314,"Illumise",3,"Bug","",0.6,17.7,"Oblivious","Tinted Lens","Prankster",430,65,47,75,73,85,85,150,50,151,"Fluctuating","Bug","Human-Like",0,15,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
379,"Generic",315,"Roselia",3,"Grass","Poison",0.3,2,"Natural Cure","Poison Point","Leaf Guard",400,50,60,45,100,80,65,150,50,140,"Medium Slow","Fairy","Grass",50,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
380,"Generic",316,"Gulpin",3,"Poison","",0.4,10.3,"Liquid Ooze","Sticky Hold","Gluttony",302,70,43,53,43,53,40,225,50,60,"Fluctuating","Amorphous","",50,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
381,"Generic",317,"Swalot",3,"Poison","",1.7,80,"Liquid Ooze","Sticky Hold","Gluttony",467,100,73,83,73,83,55,75,50,163,"Fluctuating","Amorphous","",50,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
382,"Generic",318,"Carvanha",3,"Water","Dark",0.8,20.8,"Rough Skin","","Speed Boost",305,45,90,20,65,20,65,225,35,61,"Slow","Water 2","",50,20,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
383,"Generic",319,"Sharpedo",3,"Water","Dark",1.8,88.8,"Rough Skin","","Speed Boost",460,70,120,40,95,40,95,60,35,161,"Slow","Water 2","",50,20,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
384,"Generic",319,"Mega Sharpedo",6,"Water","Dark",2.5,130.3,"Strong Jaw","","",560,70,140,70,110,65,105,60,35,196,"Slow","Water 2","",50,20,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
385,"Generic",320,"Wailmer",3,"Water","",2,130,"Water Veil","Oblivious","Pressure",400,130,70,35,70,35,60,125,50,80,"Fluctuating","Field","Water 2",50,40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
386,"Generic",321,"Wailord",3,"Water","",14.5,398,"Water Veil","Oblivious","Pressure",500,170,90,45,90,45,60,60,50,175,"Fluctuating","Field","Water 2",50,40,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
387,"Generic",322,"Numel",3,"Fire","Ground",0.7,24,"Oblivious","Simple","Own Tempo",305,60,60,40,65,45,35,255,50,61,"Medium Fast","Field","",50,20,1,0.5,4,0,1,1,1,0.5,2,1,1,0.5,1,1,1,1,0.5,0.5
388,"Generic",323,"Camerupt",3,"Fire","Ground",1.9,220,"Magma Armor","Solid Rock","Anger Point",460,70,100,70,105,75,40,150,50,161,"Medium Fast","Field","",50,20,1,0.5,4,0,1,1,1,0.5,2,1,1,0.5,1,1,1,1,0.5,0.5
389,"Generic",323,"Mega Camerupt",6,"Fire","Ground",2.5,320.5,"Sheer Force","","",560,70,120,100,145,105,20,150,50,196,"Medium Fast","Field","",50,20,1,0.5,3,0,1,1,1,0.5,1.5,1,1,0.5,1,1,1,1,0.5,0.5
390,"Generic",324,"Torkoal",3,"Fire","",0.5,80.4,"White Smoke","Drought","Shell Armor",470,70,85,140,85,70,20,90,50,165,"Medium Fast","Field","",50,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
391,"Generic",325,"Spoink",3,"Psychic","",0.7,30.6,"Thick Fat","Own Tempo","Gluttony",330,60,25,35,70,80,60,255,50,66,"Fast","Field","",50,20,1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,2,1,2,1,1
392,"Generic",326,"Grumpig",3,"Psychic","",0.9,71.5,"Thick Fat","Own Tempo","Gluttony",470,80,45,65,90,110,80,60,50,165,"Fast","Field","",50,20,1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,2,1,2,1,1
393,"Generic",327,"Spinda",3,"Normal","",1.1,5,"Own Tempo","Tangled Feet","Contrary",360,60,60,60,60,60,60,255,50,126,"Fast","Field","Human-Like",50,15,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
394,"Generic",328,"Trapinch",3,"Ground","",0.7,15,"Hyper Cutter","Arena Trap","Sheer Force",290,45,100,45,45,45,10,255,50,58,"Medium Slow","Bug","Dragon",50,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
395,"Generic",329,"Vibrava",3,"Ground","Dragon",1.1,15.3,"Levitate","","",340,50,70,50,50,50,70,120,50,119,"Medium Slow","Bug","Dragon",50,20,1,0.5,1,0,1,4,1,0.5,0,1,1,1,0.5,1,2,1,1,2
396,"Generic",330,"Flygon",3,"Ground","Dragon",2,82,"Levitate","","",520,80,100,80,80,80,100,45,50,260,"Medium Slow","Bug","Dragon",50,20,1,0.5,1,0,1,4,1,0.5,0,1,1,1,0.5,1,2,1,1,2
397,"Generic",331,"Cacnea",3,"Grass","",0.4,51.3,"Sand Veil","","Water Absorb",335,50,85,40,85,40,35,190,35,67,"Medium Slow","Grass","Human-Like",50,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
398,"Generic",332,"Cacturne",3,"Grass","Dark",1.3,77.4,"Sand Veil","","Water Absorb",475,70,115,60,115,60,55,60,35,166,"Medium Slow","Grass","Human-Like",50,20,1,2,0.5,0.5,0.5,2,2,2,0.5,2,0,4,1,0.5,1,0.5,1,2
399,"Generic",333,"Swablu",3,"Normal","Flying",0.4,1.2,"Natural Cure","","Cloud Nine",310,45,40,60,40,75,50,255,50,62,"Erratic","Dragon","Flying",50,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
400,"Generic",334,"Altaria",3,"Dragon","Flying",1.1,20.6,"Natural Cure","","Cloud Nine",490,75,70,90,70,105,80,45,50,172,"Erratic","Dragon","Flying",50,20,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
401,"Generic",334,"Mega Altaria",6,"Dragon","Fairy",1.5,20.6,"Pixilate","","",590,75,110,110,110,105,80,45,50,207,"Erratic","Dragon","Flying",50,20,1,0.5,0.5,0.5,0.5,2,0.5,2,1,1,1,0.5,1,1,0,0.5,2,2
402,"Generic",335,"Zangoose",3,"Normal","",1.3,40.3,"Immunity","","Toxic Boost",458,73,115,60,60,60,90,90,50,160,"Erratic","Field","",50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
403,"Generic",336,"Seviper",3,"Poison","",2.7,52.5,"Shed Skin","","Infiltrator",458,73,100,60,100,60,65,90,50,160,"Fluctuating","Dragon","Field",50,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
404,"Generic",337,"Lunatone",3,"Rock","Psychic",1,168,"Levitate","","",460,90,55,65,95,85,70,45,50,161,"Fast","Mineral","",NaN,25,0.5,0.5,2,1,2,1,1,0.5,0,0.5,0.5,2,1,2,1,2,2,1
405,"Generic",338,"Solrock",3,"Rock","Psychic",1.2,154,"Levitate","","",460,90,95,85,55,65,70,45,50,161,"Fast","Mineral","",NaN,25,0.5,0.5,2,1,2,1,1,0.5,0,0.5,0.5,2,1,2,1,2,2,1
406,"Generic",339,"Barboach",3,"Water","Ground",0.4,1.9,"Oblivious","Anticipation","Hydration",288,50,48,43,46,41,60,190,50,58,"Medium Fast","Water 2","",50,20,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
407,"Generic",340,"Whiscash",3,"Water","Ground",0.9,23.6,"Oblivious","Anticipation","Hydration",468,110,78,73,76,71,60,75,50,164,"Medium Fast","Water 2","",50,20,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
408,"Generic",341,"Corphish",3,"Water","",0.6,11.5,"Hyper Cutter","Shell Armor","Adaptability",308,43,80,65,50,35,35,205,50,62,"Fluctuating","Water 1","Water 3",50,15,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
409,"Generic",342,"Crawdaunt",3,"Water","Dark",1.1,32.8,"Hyper Cutter","Shell Armor","Adaptability",468,63,120,85,90,55,55,155,50,164,"Fluctuating","Water 1","Water 3",50,15,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
410,"Generic",343,"Baltoy",3,"Ground","Psychic",0.5,21.5,"Levitate","","",300,40,40,55,40,70,55,255,50,60,"Medium Fast","Mineral","",NaN,20,1,1,2,0,2,2,0.5,0.5,0,1,0.5,2,0.5,2,1,2,1,1
411,"Generic",344,"Claydol",3,"Ground","Psychic",1.5,108,"Levitate","","",500,60,70,105,70,120,75,90,50,175,"Medium Fast","Mineral","",NaN,20,1,1,2,0,2,2,0.5,0.5,0,1,0.5,2,0.5,2,1,2,1,1
412,"Generic",345,"Lileep",3,"Rock","Grass",1,23.8,"Suction Cups","","Storm Drain",355,66,41,77,61,87,23,45,50,71,"Erratic","Water 3","",87.5,30,0.5,1,1,0.5,1,2,2,1,1,1,1,2,1,1,1,1,2,1
413,"Generic",346,"Cradily",3,"Rock","Grass",1.5,60.4,"Suction Cups","","Storm Drain",495,86,81,97,81,107,43,45,50,173,"Erratic","Water 3","",87.5,30,0.5,1,1,0.5,1,2,2,1,1,1,1,2,1,1,1,1,2,1
414,"Generic",347,"Anorith",3,"Rock","Bug",0.7,12.5,"Battle Armor","","Swift Swim",355,45,95,50,40,50,75,45,50,71,"Erratic","Water 3","",87.5,30,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1
415,"Generic",348,"Armaldo",3,"Rock","Bug",1.5,68.2,"Battle Armor","","Swift Swim",495,75,125,100,70,80,45,45,50,173,"Erratic","Water 3","",87.5,30,0.5,1,2,1,1,1,1,0.5,1,1,1,1,2,1,1,1,2,1
416,"Generic",349,"Feebas",3,"Water","",0.6,7.4,"Swift Swim","Oblivious","Adaptability",200,20,15,20,10,55,80,255,50,40,"Erratic","Dragon","Water 1",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
417,"Generic",350,"Milotic",3,"Water","",6.2,162,"Marvel Scale","Competitive","Cute Charm",540,95,60,79,100,125,81,60,50,189,"Erratic","Dragon","Water 1",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
418,"Generic",351,"Castform",3,"Normal","",0.3,0.8,"Forecast","","",420,70,70,70,70,70,70,45,50,147,"Medium Fast","Amorphous","Fairy",50,25,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
419,"Generic",351,"Castform Sunny Form",3,"Fire","",0.3,0.8,"Forecast","","",420,70,70,70,70,70,70,45,50,147,"Medium Fast","Amorphous","Fairy",50,25,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
420,"Generic",351,"Castform Rainy Form",3,"Water","",0.3,0.8,"Forecast","","",420,70,70,70,70,70,70,45,50,147,"Medium Fast","Amorphous","Fairy",50,25,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
421,"Generic",351,"Castform Snowy Form",3,"Ice","",0.3,0.8,"Forecast","","",420,70,70,70,70,70,70,45,50,147,"Medium Fast","Amorphous","Fairy",50,25,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
422,"Generic",352,"Kecleon",3,"Normal","",1,22,"Color Change","","Protean",440,60,90,70,60,120,40,200,50,154,"Medium Slow","Field","",50,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
423,"Generic",353,"Shuppet",3,"Ghost","",0.6,2.3,"Insomnia","Frisk","Cursed Body",295,44,75,35,63,33,45,225,35,59,"Fast","Amorphous","",50,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
424,"Generic",354,"Banette",3,"Ghost","",1.1,12.5,"Insomnia","Frisk","Cursed Body",455,64,115,65,83,63,65,45,35,159,"Fast","Amorphous","",50,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
425,"Generic",354,"Mega Banette",6,"Ghost","",1.2,13,"Prankster","","",555,64,165,75,93,83,75,45,35,194,"Fast","Amorphous","",50,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
426,"Generic",355,"Duskull",3,"Ghost","",0.8,15,"Levitate","","Frisk",295,20,40,90,30,90,25,190,35,59,"Fast","Amorphous","",50,25,0,1,1,1,1,1,0,0.5,0,1,1,0.5,1,2,1,2,1,1
427,"Generic",356,"Dusclops",3,"Ghost","",1.6,30.6,"Pressure","","Frisk",455,40,70,130,60,130,25,90,35,159,"Fast","Amorphous","",50,25,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1
428,"Generic",357,"Tropius",3,"Grass","Flying",2,100,"Chlorophyll","Solar Power","Harvest",460,99,68,83,72,87,51,200,50,161,"Slow","Grass","Monster",50,25,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
429,"Generic",358,"Chimecho",3,"Psychic","",0.6,1,"Levitate","","",455,75,50,80,95,90,65,45,50,159,"Fast","Amorphous","",50,25,1,1,1,1,1,1,0.5,1,0,1,0.5,2,1,2,1,2,1,1
430,"Generic",359,"Absol",3,"Dark","",1.2,47,"Pressure","Super Luck","Justified",465,65,130,60,75,60,75,30,35,163,"Medium Slow","Field","",50,25,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
431,"Generic",359,"Mega Absol",6,"Dark","",1.2,49,"Magic Bounce","","",565,65,150,60,115,60,115,30,35,198,"Medium Slow","Field","",50,25,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
432,"Baby",360,"Wynaut",3,"Psychic","",0.6,14,"Shadow Tag","","Telepathy",260,95,23,48,23,48,23,125,50,52,"Medium Fast","Undiscovered","",50,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
433,"Generic",361,"Snorunt",3,"Ice","",0.7,16.8,"Inner Focus","Ice Body","Moody",300,50,50,50,50,50,50,190,50,60,"Medium Fast","Fairy","Mineral",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
434,"Generic",362,"Glalie",3,"Ice","",1.5,256.5,"Inner Focus","Ice Body","Moody",480,80,80,80,80,80,80,75,50,168,"Medium Fast","Fairy","Mineral",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
435,"Generic",362,"Mega Glalie",6,"Ice","",2.1,350.2,"Refrigerate","","",580,80,120,80,120,80,100,75,50,203,"Medium Fast","Fairy","Mineral",50,20,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
436,"Generic",363,"Spheal",3,"Ice","Water",0.8,39.5,"Thick Fat","Ice Body","Oblivious",290,70,40,50,55,50,25,255,50,58,"Medium Slow","Field","Water 1",50,20,1,0.5,0.5,2,2,125,2,1,1,1,1,1,2,1,1,1,1,1
437,"Generic",364,"Sealeo",3,"Ice","Water",1.1,87.6,"Thick Fat","Ice Body","Oblivious",410,90,60,70,75,70,45,120,50,144,"Medium Slow","Field","Water 1",50,20,1,0.5,0.5,2,2,125,2,1,1,1,1,1,2,1,1,1,1,1
438,"Generic",365,"Walrein",3,"Ice","Water",1.4,150.6,"Thick Fat","Ice Body","Oblivious",530,110,80,90,95,90,65,45,50,265,"Medium Slow","Field","Water 1",50,20,1,0.5,0.5,2,2,125,2,1,1,1,1,1,2,1,1,1,1,1
439,"Generic",366,"Clamperl",3,"Water","",0.4,52.5,"Shell Armor","","Rattled",345,35,64,85,74,55,32,255,50,69,"Erratic","Water 1","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
440,"Generic",367,"Huntail",3,"Water","",1.7,27,"Swift Swim","","Water Veil",485,55,104,105,94,75,52,60,50,170,"Erratic","Water 1","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
441,"Generic",368,"Gorebyss",3,"Water","",1.8,22.6,"Swift Swim","","Hydration",485,55,84,105,114,75,52,60,50,170,"Erratic","Water 1","",50,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
442,"Generic",369,"Relicanth",3,"Water","Rock",1,23.4,"Swift Swim","Rock Head","Sturdy",485,100,90,130,45,65,55,25,50,170,"Slow","Water 1","Water 2",87.5,40,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
443,"Generic",370,"Luvdisc",3,"Water","",0.6,8.7,"Swift Swim","","Hydration",330,43,30,55,40,65,97,225,50,116,"Fast","Water 2","",25,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
444,"Generic",371,"Bagon",3,"Dragon","",0.6,42.1,"Rock Head","","Sheer Force",300,45,75,60,40,30,50,45,35,60,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
445,"Generic",372,"Shelgon",3,"Dragon","",1.1,110.5,"Rock Head","","Overcoat",420,65,95,100,60,50,50,45,35,147,"Slow","Dragon","",50,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
446,"PseudoLegendary",373,"Salamence",3,"Dragon","Flying",1.5,102.6,"Intimidate","","Moxie",600,95,135,80,110,80,100,45,35,300,"Slow","Dragon","",50,40,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
447,"Generic",373,"Mega Salamence",6,"Dragon","Flying",1.8,112.6,"Aerilate","","",700,95,145,130,120,90,120,45,35,350,"Slow","Dragon","",50,40,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
448,"Generic",374,"Beldum",3,"Steel","Psychic",0.6,95.2,"Clear Body","","Light Metal",300,40,55,80,35,60,30,3,35,60,"Slow","Mineral","",NaN,40,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
449,"Generic",375,"Metang",3,"Steel","Psychic",1.2,202.5,"Clear Body","","Light Metal",420,60,75,100,55,80,50,3,35,147,"Slow","Mineral","",NaN,40,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
450,"PseudoLegendary",376,"Metagross",3,"Steel","Psychic",1.6,550,"Clear Body","","Light Metal",600,80,135,130,95,90,70,3,35,300,"Slow","Mineral","",NaN,40,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
451,"PseudoLegendary",376,"Mega Metagross",6,"Steel","Psychic",2.5,942.9,"Tough Claws","","",700,80,145,150,105,110,110,3,35,350,"Slow","Mineral","",NaN,40,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
452,"Sub Legendary",377,"Regirock",3,"Rock","",1.7,230,"Clear Body","","Sturdy",580,80,100,200,50,100,50,3,35,290,"Slow","Undiscovered","",NaN,80,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
453,"Sub Legendary",378,"Regice",3,"Ice","",1.8,175,"Clear Body","","Ice Body",580,80,50,100,100,200,50,3,35,290,"Slow","Undiscovered","",NaN,80,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1
454,"Sub Legendary",379,"Registeel",3,"Steel","",1.9,205,"Clear Body","","Light Metal",580,80,75,150,75,150,50,3,35,290,"Slow","Undiscovered","",NaN,80,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
455,"Sub Legendary",380,"Latias",3,"Dragon","Psychic",1.4,40,"Levitate","","",600,80,80,90,110,130,110,3,90,300,"Slow","Undiscovered","",0,120,1,0.5,0.5,0.5,0.5,2,0.5,1,0,1,0.5,2,1,2,2,2,1,2
456,"Sub Legendary",380,"Mega Latias",6,"Dragon","Psychic",1.8,52,"Levitate","","",700,80,100,120,140,150,110,3,90,350,"Slow","Undiscovered","",0,120,1,0.5,0.5,0.5,0.5,2,0.5,1,0,1,0.5,2,1,2,2,2,1,2
457,"Sub Legendary",381,"Latios",3,"Dragon","Psychic",2,60,"Levitate","","",600,80,90,80,130,110,110,3,90,300,"Slow","Undiscovered","",100,120,1,0.5,0.5,0.5,0.5,2,0.5,1,0,1,0.5,2,1,2,2,2,1,2
458,"Sub Legendary",381,"Mega Latios",6,"Dragon","Psychic",2.3,70,"Levitate","","",700,80,130,100,160,120,110,3,90,350,"Slow","Undiscovered","",100,120,1,0.5,0.5,0.5,0.5,2,0.5,1,0,1,0.5,2,1,2,2,2,1,2
459,"Legendary",382,"Kyogre",3,"Water","",4.5,352,"Drizzle","","",670,100,100,90,150,140,90,3,0,335,"Slow","Undiscovered","",NaN,120,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
460,"Legendary",382,"Primal Kyogre",6,"Water","",9.8,430,"Primordial Sea","","",770,100,150,90,180,160,90,5,0,385,"Slow","Undiscovered","",NaN,120,1,0,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
461,"Legendary",383,"Groudon",3,"Ground","",3.5,950,"Drought","","",670,100,150,140,100,90,90,3,0,335,"Slow","Undiscovered","",NaN,120,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
462,"Legendary",383,"Primal Groudon",6,"Ground","Fire",5,999.7,"Desolate Land","","",770,100,180,160,150,90,90,5,0,385,"Slow","Undiscovered","",NaN,120,1,0.5,0,0,1,1,1,0.5,2,1,1,0.5,1,1,1,1,0.5,0.5
463,"Legendary",384,"Rayquaza",3,"Dragon","Flying",7,206.5,"Air Lock","","",680,105,150,90,150,90,95,45,0,340,"Slow","Undiscovered","",NaN,120,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
464,"Legendary",384,"Mega Rayquaza",6,"Dragon","Flying",10.8,392,"Delta Stream","","",780,105,180,100,180,100,115,3,0,390,"Slow","Undiscovered","",NaN,120,1,0.5,0.5,0.5,0.25,2,0.5,1,0,1,1,0.5,1,1,2,1,1,2
465,"Mythical",385,"Jirachi",3,"Steel","Psychic",0.3,1.1,"Serene Grace","","",600,100,100,100,100,100,100,3,100,300,"Slow","Undiscovered","",NaN,120,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5
466,"Mythical",386,"Deoxys Normal Forme",3,"Psychic","",1.7,60.8,"Pressure","","",600,50,150,50,150,50,150,3,0,300,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
467,"Mythical",386,"Deoxys Attack Forme",3,"Psychic","",1.7,60.8,"Pressure","","",600,50,180,20,180,20,150,3,0,300,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
468,"Mythical",386,"Deoxys Defense Forme",3,"Psychic","",1.7,60.8,"Pressure","","",600,50,70,160,70,160,90,3,0,300,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
469,"Mythical",386,"Deoxys Speed Forme",3,"Psychic","",1.7,60.8,"Pressure","","",600,50,95,90,95,90,180,3,0,300,"Slow","Undiscovered","",NaN,120,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
470,"Generic",387,"Turtwig",4,"Grass","",0.4,10.2,"Overgrow","","Shell Armor",318,55,68,64,45,55,31,45,50,64,"Medium Slow","Grass","Monster",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
471,"Generic",388,"Grotle",4,"Grass","",1.1,97,"Overgrow","","Shell Armor",405,75,89,85,55,65,36,45,50,142,"Medium Slow","Grass","Monster",87.5,20,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
472,"Generic",389,"Torterra",4,"Grass","Ground",2.2,310,"Overgrow","","Shell Armor",525,95,109,105,75,85,56,45,50,263,"Medium Slow","Grass","Monster",87.5,20,1,2,1,0,1,4,1,1,0.5,2,1,2,0.5,1,1,1,1,1
473,"Generic",390,"Chimchar",4,"Fire","",0.5,6.2,"Blaze","","Iron Fist",309,44,58,44,58,44,61,45,50,62,"Medium Slow","Field","Human-Like",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
474,"Generic",391,"Monferno",4,"Fire","Fighting",0.9,22,"Blaze","","Iron Fist",405,64,78,52,78,52,81,45,50,142,"Medium Slow","Field","Human-Like",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,2,2,0.25,1,1,1,0.5,0.5,1
475,"Generic",392,"Infernape",4,"Fire","Fighting",1.2,55,"Blaze","","Iron Fist",534,76,104,71,104,71,108,45,50,267,"Medium Slow","Field","Human-Like",87.5,20,1,0.5,2,1,0.5,0.5,1,1,2,2,2,0.25,1,1,1,0.5,0.5,1
